slug,nombre,municipio,categoria,productos estrella,direccion,descripcion,horario,telefono,correo,web,Facebook,Instagram,Google Maps,lat,lon,imagen,verificacion,Venta online,Canal de venta,categorias adicionales,producer_id,descripcion_locale,visitas guiadas,mensaje a la comunidad,mensaje_comunidad_locale,enlace destacado 1,enlace destacado 2
bodega-chanarmuyo,Bodega Chañarmuyo,Chañarmuyo,Vino,"Chañarmuyo, Chamas Honnorat","Calle Principal s/n, Chañarmuyo, Famatina, La Rioja","Bodega en el pueblo de Chañarmuyo, en el valle de Famatina, que también gestiona una casa de huéspedes y un restaurante en la finca.",,+543804278010,reservas@chanarmuyo.com,https://chanarmuyo.com/,https://www.facebook.com/Chanarmuyo,https://www.instagram.com/chanarmuyo/,,,,,parcial,no comprobado,,,141,es,,,,,
finca-la-seis,Finca La Seis,Anguinán,Vino,"Vinos, Aceitunas, Aceite de oliva","Parcela 6, Anguinán, La Rioja","Finca de Anguinán que elabora vinos y produce aceitunas y aceite de oliva, con venta a través de su tienda online.",,+5493825535061,ventas@fincalaseis.com.ar,https://www.fincalaseis.com,https://www.facebook.com/fincalaseis,https://www.instagram.com/fincalaseis/,,,,,parcial,sí,ecommerce,,547,es,,,,,
a-chikan,A”chikan,Nonogasta,Dulces y repostería,"Alfajores artesanales, Tradicionales, Sin gluten","Calle Joaquín V. Gonzalez s/n, Nonogasta, La Rioja","Productor de confitería en Nonogasta, La Rioja, que elabora alfajores artesanales tradicionales y sin gluten.",,+5493825418743,lrachikan@gmail.com,,https://www.facebook.com/A´Chikán,https://www.instagram.com/achikan_calidadensabor/,,,,,parcial,no comprobado,,,2,es,,,,,
concepcion-vinedos-sustentables,Concepción Viñedos Sustentables,Sañogasta,Vino,Vino Chango Guapo,"Barrio El Pozo s/n, Sañogasta, Chilecito, La Rioja","Viñedo biodinámico de Sañogasta que elabora vinos, incluido Chango Guapo, y recibe visitas con reserva.",,+543825406954,luisatleticochilecito@gmail.com,https://www.fincaconcepcionvs.com.ar/,,,,,,,parcial,no comprobado,,,401,es,,,,,
finca-vista-larga,Finca Vista Larga,Sanagasta,Vino,"Vinos, aceite de oliva, aceitunas y nueces","Ruta Nacional 75, Km 38 - Huaco, Sanagasta, La Rioja","Finca de Huaco, Sanagasta, que elabora vinos y aceite de oliva y produce aceitunas y nueces.",,+543804383427,bodegavistalarga@gmail.com,https://vistalarga.com.ar/,,,,,,,parcial,no comprobado,,Aceite,556,es,,,,,
bodega-familiar-sacavino-arrieta,Bodega Familiar Sacavino Arrieta,Villa Unión,Vino,Vinos,"Boulevard Principal Los Palacios 9550, Villa Unión, La Rioja",Bodega familiar de Villa Unión que cultiva viñedos y elabora vinos.,,,bodegafamiliasacavinoarrieta@gmail.com,,,,,,,,parcial,no comprobado,,,183,es,,,,,
la-riojana-cooperativa-vitivinifruticola,La Riojana Cooperativa Vitivinifrutícola,Chilecito,Vino,"Vinos, espumantes y aceite de oliva","La Plata 646, Chilecito, La Rioja","Cooperativa vitivinifrutícola de Chilecito que reúne productores asociados y elabora vinos, espumantes y aceite de oliva.",,+543825422709,turismo@lariojana.com.ar,https://lariojana.com.ar/site/,,,,,,,parcial,sí,ecommerce,Aceite,716,es,,,,,
bodega-valle-de-la-puerta,Bodega Valle de La Puerta,Vichigasta,Vino,Vinos y aceite de oliva,"Ruta Nacional 74 Km 1186, Vichigasta, La Rioja, Argentina",Bodega de Vichigasta con viñedos y olivares propios que elabora vinos y aceite de oliva.,,+543825409041,marketing@valledelapuerta.com,https://www.valledelapuerta.com.ar/,,,,,,,parcial,no comprobado,,Aceite,281,es,,,,,
bodega-san-huberto,Bodega San Huberto,Aminga,Vino,,"Valle de Aminga, Departamento Castro Barros, La Rioja","Bodega del valle de Aminga, en Castro Barros, con 200 hectáreas de viñedos propios; la empresa también tiene viñedos y una segunda bodega en Mendoza.",,+541151318176,info@bodegassanhuberto.com.ar,https://www.bodegassanhuberto.com.ar,,,,,,,parcial,no comprobado,,,261,es,,,,,
cooperativa-cuchiyaco,Cooperativa Cuchiyaco,Santa Vera Cruz,Conservas,"Aceitunas negras, pasta de aceituna, mermeladas, nueces, café de algarroba","Maruja s/n, Santa Vera Cruz, La Rioja","Cooperativa de trabajo de Santa Vera Cruz que cura aceitunas negras y elabora pasta de aceituna, mermeladas, conservas, nueces y café de algarroba con frutos agroecológicos.",,+5493827543159,,,https://www.facebook.com/cooperativacuchiyaco/,https://www.instagram.com/cooperativacuchiyaco/,,,,,parcial,no comprobado,,Frutos secos,409,es,,,,,
finca-alpha,Finca Alpha,Santa Vera Cruz,Frutos secos,"Nueces, mermeladas","Santa Vera Cruz, Castro Barros, La Rioja",Family holding at Santa Vera Cruz growing walnuts and making jams from the fruit of its own trees.,,+5493513497247,finca.alpha@gmail.com,,,,,-28.677077,-66.961532,,parcial,no comprobado,,Conservas,537,en,,,,,
agua-del-molle,Agua del Molle,General Ortiz de Ocampo,Conservas,"Mermeladas, dulces, néctares, jaleas","Sarmiento s/n, General Ortiz de Ocampo, La Rioja","Agroecological holding of fruit trees and aromatic plants at General Ortiz de Ocampo that gathers medicinal herbs and makes jams, preserves, nectars and jellies.",,+5493804528945,cristianvelaz67@gmail.com,,,,,-31.009339,-65.992215,,parcial,no comprobado,,Fruta y verdura,16,en,,,,,
olives-s-a,Olives S.A.,La Rioja,Aceite,Aceite de oliva y aceitunas de mesa,"Ruta Nacional 38 Km 433, CP5300, La Rioja, Argentina",Empresa agroalimentaria con planta industrial en la ciudad de La Rioja que elabora aceite de oliva y aceitunas de mesa.,,+543804456329,info@oliveslarioja.com.ar,https://oliveslarioja.com.ar/,,,,,,,parcial,no comprobado,,,1101,es,,,,,
