slug,nombre,municipio,categoria,productos estrella,direccion,descripcion,horario,telefono,correo,web,Facebook,Instagram,Google Maps,lat,lon,imagen,verificacion,Venta online,Canal de venta,categorias adicionales,producer_id,descripcion_locale,visitas guiadas,mensaje a la comunidad,mensaje_comunidad_locale,enlace destacado 1,enlace destacado 2
ahumadero-ushuaia,Ahumadero Ushuaia,Ushuaia,Conservas,"Productos de Mar Ahumados, Conservas de Productos de Mar","Avenida Alem 999, esquina Shanamain, Ushuaia, Tierra del Fuego","Elaboradora artesanal de productos de mar ahumados y conservas en Ushuaia, Tierra del Fuego.",Lunes a viernes 9:00-13:00 y 16:00-20:00; sábados 9:00-13:00,+5492901307600,info@ahumaderoushuaia.com.ar,https://www.ahumaderoushuaia.com.ar/,https://www.facebook.com/Ahumadero-Ushuaia-Patagonica,https://www.instagram.com/ahumaderoushuaiapatagonica/,,,,,pendiente,no comprobado,,,20,es,,,,,
barritas-honte,Barritas Honte,Río Grande,Aperitivos,Barritas Energéticas,"Santa Fe N° 677, Río Grande, Tierra del Fuego","Elaboradora de barritas energéticas en Río Grande, Tierra del Fuego.",,+5492964509050,,,,https://www.instagram.com/h_o_n_t_e/,,,,,pendiente,no comprobado,,,94,es,,,,,
alfajores-fin-del-mundo-te-endulza,Alfajores Fin del Mundo Te Endulza,Río Grande,Dulces y repostería,Alfajores,"J.B. Thorne N° 1301, Río Grande, Tierra del Fuego","Elaboradora de alfajores y conitos en Río Grande, Tierra del Fuego.",,+5492964490909,findelmundoteendulza@gmail.com,,,https://www.instagram.com/findelmundo_teendulza/,,,,,pendiente,no comprobado,,,33,es,,,,,
alfajores-australis,Alfajores Australis,Ushuaia,Dulces y repostería,Alfajores,"Padre José María Beauvoir N° 1731, Ushuaia, Tierra del Fuego","Confectionery producer at Ushuaia, Tierra del Fuego, making Alfajores.",,+5492901404407,lamallorquinarg@hotmail.com,,,https://www.instagram.com/australis.alfajores/,,-54.80740,-68.30376,,pendiente,no comprobado,,,30,en,,,,,
chinoa-bean-to-bar,Chinoa Bean To Bar,Río Grande,Chocolate,Chocolate Artesanal,"Carlos Pellegrini N° 138, Río Grande, Tierra del Fuego","Elaboradora de chocolate bean to bar en Río Grande, Tierra del Fuego.",,+5492964454908,info@chinoachocolate.com,https://www.chinoa.com.ar/,,https://www.instagram.com/chinoa_chocolate/,,,,,pendiente,no comprobado,,,380,es,,,,,
quinta-pionera,Quinta Pionera,Río Grande,Condimentos,"Ajo Negro, Levistico","Ruta Nacional Nº3 Km 2886, Río Grande, Tierra del Fuego","Productora agroalimentaria de ajo negro y levístico deshidratado en Río Grande, Tierra del Fuego.",,+5491167921094,quintapionera@gmail.com,https://quintapionera.mitiendanube.com/,,https://www.instagram.com/quinta.pionera/,,,,,pendiente,sí,ecommerce,,921,es,,,,,
la-mision,La Misión,Río Grande,Lácteos y quesos,"Quesos de Oveja, Vaca","Ruta Nacional Nº3 Km 2835, Río Grande, Tierra del Fuego","Escuela agropecuaria que elabora quesos de oveja y vaca en Río Grande, Tierra del Fuego.",,+5492964544938,mhoyos@donbosco.org.ar,,,,,,,,pendiente,no comprobado,,,699,es,,,,,
agua-del-faro,Agua del Faro,Ushuaia,Bebidas sin alcohol,Agua,"Int. Miguel Torelli N° 897, Ushuaia, Tierra del Fuego","Embotelladora de agua natural de manantial en Ushuaia, Tierra del Fuego.",,+5492901615860,adm.aguapatagonica@gmail.com,https://aguadelfaro.com.ar/,https://www.facebook.com/aguapatagonica,https://www.instagram.com/aguadelfaro/,,,,,pendiente,no comprobado,,,15,es,,,,,
towwora-gin,Towwora GIN,Río Grande,Destilados y licores,Gin,"José Manuel Estrada N° 1170, Río Grande, Tierra del Fuego","Destilería artesanal de gin en Río Grande, Tierra del Fuego.",,+5492964513726,towworagin@gmail.com,https://towwora.mitiendanube.com/,https://www.facebook.com/Towwora,https://www.instagram.com/towworagin/,,,,,pendiente,sí,ecommerce,,997,es,,,,,
cerveza-jokten,Cerveza Jokten,Río Grande,Cerveza,Cerveza Artesanal,"Paso de los Andes N° 4138, Río Grande, Tierra del Fuego","Cervecería artesanal de Río Grande, Tierra del Fuego.",,+5492964413547,cervezajokten@gmail.com,,https://www.facebook.com/cervezajokten,https://www.instagram.com/cervezajokten/,,,,,pendiente,no comprobado,,,356,es,,,,,
