slug,nombre,municipio,categoria,productos estrella,direccion,descripcion,horario,telefono,correo,web,Facebook,Instagram,Google Maps,lat,lon,imagen,verificacion,Venta online,Canal de venta,categorias adicionales
fromagerie-dubuisson,Fromagerie Dubuisson,Houffalize,Lácteos y quesos,,"Bonnerue 33, 6660 Houffalize",,,,,,,,,50.121277,5.727811,,pendiente,no comprobado,,
bio-gailly-les-legumes-du-guimpoux,Bio Gailly - Les Légumes du Guimpoux,Paliseul,Fruta y verdura,,6850 Paliseul,,,,,,,,,49.904170,5.135560,,pendiente,no comprobado,,
bergerie-de-l-isbelle,Bergerie de l’Isbelle,Rendeux,Lácteos y quesos,,"Laiprangeleux 1, 6987 Rendeux",,,,,https://bergeriedelisbelle.wordpress.com,,,,50.234170,5.503890,,pendiente,no comprobado,,
la-ferme-elaclaba,La ferme Elaclaba,Neufchâteau,Carne,"Carne de vacuno, huevos","Chemin des Espagnols 13, 6840 Petitvoir",Granja familiar con cría de ganado Blanc-Bleu Belge y producción de huevos camperos.,,+32477343282,emiliejoris@yahoo.fr,https://lafermeelaclaba.be/,,,,49.842200,5.378910,,verificado,no comprobado,,
la-mouche-a-miel,La mouche à miel,Bastogne,Miel,Miel,"Harzy 32, 6600 Bastogne",Apicultor local dedicado a la producción de miel.,,+3261468614,arnould.johan@hotmail.com,,https://www.facebook.com/lamoucheamiel/,,,49.992800,5.794830,,verificado,no comprobado,,
les-filles-bonhomme,Les filles Bonhomme,Tintigny,Fruta y verdura,Hortalizas de temporada,"Rue de l'Enfer 215, 6730 Saint-Vincent",Huerta agroecológica diversificada con venta de verduras de temporada.,,+32499212663,contact@lesfillesbonhomme.be,https://lesfillesbonhomme.be/,https://www.facebook.com/people/Les-filles-Bonhomme/100057312135515/,https://www.instagram.com/lesfillesbonhomme/,,49.677300,5.475740,,verificado,no comprobado,,
les-jardins-d-oster,Les Jardins d'Oster,Manhay,Fruta y verdura,Hortalizas de temporada,"Rue de la Clisore 1, 6960 Oster",Huerta diversificada con venta directa y en mercados locales de abril a noviembre.,,+32472352827,lesjardinsdoster@gmail.com,https://openfoodnetwork.be/les-jardins-d-oster/shop,https://www.facebook.com/lesjardinsdoster/,,,50.272400,5.655100,,verificado,sí,marketplace,
mariette-et-ses-herbettes,Mariette et ses Herbettes,Bastogne,Té e infusiones,"Tisanas, siropes, sales aromáticas","Rue du Rond Fromage 35, 6687 Champs",Productora de plantas aromáticas que elabora tisanas y condimentos artesanales.,,+32493623845,info@lamaisondurondfromage.be,https://lamaisondurondfromage.be/,,,,50.037800,5.671270,,verificado,no comprobado,,
rucher-de-gaume,Rucher de Gaume,Meix-devant-Virton,Miel,"Miel, productos apícolas","Rue des Roses 21, 6769 Meix-devant-Virton",Explotación apícola de Gaume con producción propia de miel.,,,pascal1957@outlook.be,https://www.rucherdegaume.be/,,,,49.607100,5.476220,,verificado,no comprobado,,
fromagerie-d-orval,Fromagerie d’Orval,Florenville,Lácteos y quesos,Fromage d'Orval,"Orval 2, 6823 Villers-devant-Orval",Quesería de la abadía que elabora el Fromage d'Orval con leche de la región.,,,fromagerie@orval.be,https://www.orval.be/fr/,,,,49.638700,5.349640,,verificado,no comprobado,,
