slug,nombre,municipio,categoria,productos estrella,direccion,descripcion,horario,telefono,correo,web,Facebook,Instagram,Google Maps,lat,lon,imagen,verificacion,Venta online,Canal de venta,categorias adicionales,producer_id
bristol-beer-factory,Bristol Beer Factory,Bristol,Cerveza,,"291 North Street, Southville, Bristol BS3 1JP","Bristol brewery in Southville, brewing cask, keg and canned beer with its own taproom.",,,enquiries@bristolbeerfactory.co.uk,https://www.bristolbeerfactory.co.uk/,https://www.facebook.com/bristolbeerfactory,https://www.instagram.com/bristolbeerfactory,,51.442219,-2.614308,,parcial,sí,ecommerce,,90
circumstance-distillery,Circumstance Distillery,Bristol,Destilados y licores,spirits,"Unit 2 Whitehall Trading Estate, Gerrish Avenue, Redfield, Bristol, BS5 9DF",Circumstance Distillery produces spirits at its Bristol site.,,+447511934675,info@circumstancedistillery.com,https://www.circumstancedistillery.com/,,,,51.460721,-2.559441,,verificado,no comprobado,,,127
hop-union-brewery,Hop Union Brewery,Bristol,Cerveza,beer,"20 Bonville Road, Brislington, Bristol, BS4 5QH",Hop Union Brewery produces beer at its Bristol site.,,+441179572842,contact@hopunionbrewery.co.uk,https://www.hopunionbrewery.co.uk/,,,,51.436487,-2.536428,,verificado,no comprobado,,,319
clifton-village-butchers,Clifton Village Butchers,Bristol,Carne,"sausages, burgers, beef, lamb, pork","12 The Mall, Clifton, Bristol, BS8 4DR","Clifton Village Butchers produces sausages, burgers, beef, lamb, pork at its Bristol site.",,+441179737348,info@cliftonbutchers.co.uk,https://www.cliftonbutchers.co.uk/,,,,51.45491,-2.620523,,verificado,no comprobado,,,131
wood-family-butchers,Wood Family Butchers,Shirehampton,Carne,"meat, sausages","24 High Street, Shirehampton, Bristol, BS11 0DL","Wood Family Butchers produces meat, sausages at its Shirehampton site.",,+441179823210,,https://www.woodfamilybutchers.com/,,,,51.489356,-2.675925,,verificado,no comprobado,,,755
extract-coffee-roasters,Extract Coffee Roasters,Bristol,Café,"speciality espresso, filter coffee, decaf, low-caffeine coffee","Roastery Works, Unit 1 New Gatton Road, St Werburghs, Bristol, BS2 9SH","Speciality roaster transforming green coffee in its Bristol production roastery and packing espresso, filter, decaf and low-caffeine ranges for home and trade customers.",Monday-Friday 09:00-17:00,+441179554976,hello@extractcoffee.co.uk,https://extractcoffee.co.uk/,,,,51.468546,-2.570175,,verificado,sí,ecommerce,,216
spirit-of-bristol-distillery,The Spirit of Bristol Distillery,Avonmouth,Destilados y licores,gin,"Unit 2, Third Way, Avonmouth, Bristol, BS11 9HL","Bristol distillery making gin by the one-shot method, macerating botanicals before distillation and bottling its spirits locally.",,,pete@spiritofbristol.com,https://spiritofbristol.com/,,,,51.505688,-2.69533,,verificado,no comprobado,,,678
lost-and-grounded-brewers,Lost and Grounded Brewers,Bristol,Cerveza,,"91 Whitby Road, Brislington, Bristol, BS4 3AR","Brewery producing beer at its Bristol, City of, unparished area unit.",,+44011733276909,info@lostandgrounded.co.uk,https://www.lostandgrounded.co.uk/,,https://www.instagram.com/lostandgroundedbrewers,,51.45361,-2.5975,,parcial,no comprobado,,,413
arbor-ales,Arbor Ales,Bristol,Cerveza,,"181 Easton Road, Easton, Bristol, BS5 0HQ","Brewery producing beer at its Bristol, City of, unparished area unit.",,+4400103739,sales@arborales.com,https://arborales.co.uk/,,https://www.instagram.com/arbor.ales,,51.45361,-2.5975,,parcial,no comprobado,,,24
basement-beer,Basement Beer,Bristol,Cerveza,,"36 Upper York Street, St Pauls, Bristol, BS2 8QN","Brewery producing beer at its Bristol, City of, unparished area unit.",,+441020103,,https://www.basementbeer.co.uk/,,https://www.instagram.com/basementbeeruk,,51.45361,-2.5975,,parcial,no comprobado,,,44
moor-beer,Moor Beer,Bristol,Cerveza,,"Days Road, St Philips","Brewery producing beer at its Bristol, City of, unparished area unit.",,+441179414460,beer@moorbeer.co.uk,https://moorbeer.co.uk/,,https://www.instagram.com/drinkmoorbeer,,51.45361,-2.5975,,parcial,no comprobado,,,448
