slug,nombre,municipio,categoria,productos estrella,direccion,descripcion,horario,telefono,correo,web,Facebook,Instagram,Google Maps,lat,lon,imagen,verificacion,Venta online,Canal de venta,categorias adicionales
atlantis-of-kilmore-quay,Atlantis of Kilmore Quay,Wexford,Pescado,"smoked salmon, smoked mackerel, smoked trout, fish bone broth","Strandfield Park, Rosslare Road, Wexford, Y35 R894","Fish merchant on the Rosslare road outside Wexford that smokes salmon, trout, mackerel and white fish in its own smokehouse and sells fresh fish and shellfish.",,+353539123309,hello@atlantis.ie,https://www.atlantisofkilmorequay.ie/,,,,52.314418,-6.455343,,verificado,sí,ecommerce,
duncannon-smokehouse,Duncannon Smokehouse,New Ross,Pescado,"Irish organic smoked salmon, wild smoked salmon, oak smoked seafood","Wexford Street, New Ross, Co. Wexford","Smokehouse on Wexford Street in New Ross producing organic and wild Irish smoked salmon and cold-smoked seafood, continuing a master-smoker tradition since 1974.",,+35351421910,lee@duncannonsmokehouse.ie,https://www.duncannonsmokehouse.ie/,https://www.facebook.com/DuncannonSmokehouse,,,52.391668,-6.937741,,verificado,no comprobado,,
richie-doyle-butchers,Richie Doyle & Sons Butchers,Wexford,Carne,"bacon, breakfast puddings, Macamore buffalo, beef, lamb","Wexford, Co. Wexford, Y35 A253","Family butcher in Wexford town since 1982, sourcing from Wexford farms and running one of only two domestic abattoirs in the county.",,+353539123634,richiedoylebutchers@gmail.com,https://richiedoylebutchers.ie/,https://www.facebook.com/Richie-Doyle-Sons-Butchers-1798-Street-112866198841678,,,52.327926,-6.468875,,verificado,sí,ecommerce,
slaney-farms,Slaney Farms,Enniscorthy,Fruta y verdura,potatoes,"Tomnalossett, Enniscorthy, Co. Wexford, Y21 PP71",Potato growers at Tomnalossett near Enniscorthy growing and packing varieties for the Irish and UK markets.,,+353539235095,kylie@slaneyfarms.com,https://slaneyfarms.com/,https://www.facebook.com/SlaneyFarms,https://www.instagram.com/slaneyfarms,,52.4806795,-6.5886211,,verificado,no comprobado,,
bean-and-goose,Bean and Goose,Gorey,Chocolate,"craft chocolate bars, sharing slabs, hot chocolate","Unit 4A, Ballyloughan Business Park, Arklow Road, Gorey, Co. Wexford, Y25 C1W2","Chocolate makers with a workshop and chocolate bar café at Ballyloughan Business Park in Gorey, making bars and sharing slabs by hand.",,+353861857558,customercare@beanandgoose.ie,https://beanandgoose.ie/,https://www.facebook.com/Beanandgoose,https://www.instagram.com/beanandgoose,,52.676900,-6.291730,,verificado,sí,ecommerce|suscripcion,
rathgarogue-organic-farm,Rathgarogue Organic Farm,New Ross,Carne,"organic pork, organic bacon, organic eggs","Rathgarogue, New Ross, Co. Wexford, Y34 XN20","Certified organic farm at Rathgarogue near New Ross producing pork, bacon and eggs, sold from its own farm shop.",,+353871775191,info@organicpork.ie,https://organicpork.ie/,,,,52.429797,-6.865646,,verificado,no comprobado,,Huevos
trudies-kitchen,Trudies Kitchen,New Ross,Comida preparada,"handmade salads, sandwiches","Unit 5, Waterford Road Business Park, New Ross, Co. Wexford, Y34 WF25","Food manufacturer at Waterford Road Business Park in New Ross making handmade salads and sandwiches, alongside a catering arm.",,+35351425529,info@trudieskitchen.com,https://www.trudieskitchen.com/,https://www.facebook.com/trudieskitchen,https://www.instagram.com/trudies_kitchen,,52.395610,-6.945080,,verificado,no comprobado,,
the-bakehouse-new-ross,The Bakehouse,New Ross,Pan y cereal,"cakes, breads, confectionery","67 South Street, New Ross, Co. Wexford","Family bakery run by the Donovan and Sutton family on South Street in New Ross, baking cakes, breads and confectionery.",,,,https://www.thebakehouse.ie/,,,,52.3953554,-6.9443723,,parcial,no comprobado,,
yola-bakery,Yola Bakery,Wexford,Pan y cereal,sourdough bread,"Wexford, Co. Wexford, Y35 ND9C",Wexford bakery making sourdough bread by hand to order.,,+353872450650,yolaartisanbakery@gmail.com,https://yolabakery.ie/,,,,52.3287652,-6.4809889,,parcial,sí,ecommerce,
killowen-farm,Killowen Farm,Courtnacuddy,Lácteos y quesos,"live yogurt, natural yogurt","Killowen Farm, Co. Wexford",Family dairy farm in Wexford making live yogurt from its own herd's milk.,,+353539244819,,https://killowen.ie/,https://www.facebook.com/KillowenFarmYogurt,https://www.instagram.com/farmkillowen,,,,,parcial,no comprobado,,
