slug,nombre,municipio,categoria,productos estrella,direccion,descripcion,horario,telefono,correo,web,Facebook,Instagram,Google Maps,lat,lon,imagen,verificacion,Venta online,Canal de venta,categorias adicionales
apuliakundi,ApuliaKundi,Gravina in Puglia,Despensa artesanal,spirulina biologica,"Via Nicolò Copernico, snc, 70024 Gravina in Puglia BA",ApuliaKundi is a current TRACES-certified organic operator in Gravina in Puglia producing spirulina biologica.,,+393471799226,info@apuliakundi.it,https://www.apuliakundi.it/,https://www.facebook.com/ApuliaKundi,https://www.instagram.com/apuliakundi/,https://www.google.com/maps/search/?api=1&query=ApuliaKundi%2C%20Via%20Nicol%C3%B2%20Copernico%2C%20snc%2C%2070024%20Gravina%20in%20Puglia%20BA&query_place_id=ChIJfdAx97PyRxMR-jQ-rFBaElQ,40.8258212,16.4497423,,verificado,sí,ecommerce,
birrificio-artigianale-i-peuceti,Birrificio Artigianale I Peuceti,Bitonto,Cerveza,birra artigianale,"Viale Europa, 28, 70032 Bitonto BA",Birrificio Artigianale I Peuceti is an independent brewery in Bitonto producing its own craft beer.,,,info@ipeuceti.it,https://www.ipeuceti.it,,,https://www.google.com/maps/search/?api=1&query=41.1154563%2C16.6771002&query_place_id=ChIJh2LYA7nxRxMRfQqFllZNqWk,41.1154563,16.6771002,,verificado,sí,ecommerce,
birrificio-caput-ursi,Birrificio Caput Ursi,Cellamare,Cerveza,birra artigianale,"Via Fiume, 8, 70010 Cellamare BA",Birrificio Caput Ursi is an independent brewery in Cellamare producing its own craft beer.,,,,https://www.birrificiocaputursi.com/,,,https://www.google.com/maps/search/?api=1&query=41.0209556%2C16.929272&query_place_id=ChIJX4hksM7BRxMRk_xE2VI1yvQ,41.0209556,16.929272,,verificado,sí,ecommerce,
sbam-social-brewery-alta-murgia,SBAM! Social Brewery Alta Murgia,Poggiorsini,Cerveza,birra artigianale,"Via dei Mille, 11, 70020 Poggiorsini BA",SBAM! Social Brewery Alta Murgia is an independent brewery in Poggiorsini producing its own craft beer.,,,info@birrasbam.it,https://www.birrasbam.it/,,,https://www.google.com/maps/search/?api=1&query=40.9164484%2C16.2546303&query_place_id=ChIJL5EajsllOBMRV_TBRe9NwQA,40.9164484,16.2546303,,verificado,sí,ecommerce,
caseificio-artigiana,Caseificio Artigiana,Putignano,Lácteos y quesos,"Mozzarella di Gioia del Colle DOP, burrata, stracciatella","Via Cavalieri del Lavoro 88-90, 70017 Putignano BA",Caseificio fundador del consorcio de la Mozzarella di Gioia del Colle DOP con catálogo propio actual.,,+390804058380,,https://www.caseificioartigiana.com/,,,,,,,parcial,no comprobado,,
gioiella-capurso-azienda-casearia,Gioiella — Capurso Azienda Casearia,Gioia del Colle,Lácteos y quesos,"Mozzarella di Gioia del Colle DOP, burrata, caciocavallo","Via Filippo Gisotti 2, 70023 Gioia del Colle BA",Caseificio fundador del consorcio DOP y productor actual de especialidades lácteas pugliesas.,,+390803484025,contact@gioiella.com,https://gioiella.com/,,,,,,,parcial,no comprobado,,
deliziosa-caseificio,Deliziosa — Delizia S.p.A.,Noci,Lácteos y quesos,"Mozzarella di Gioia del Colle DOP, burrata, formaggi freschi","Viale dei Saperi 10/12, 70015 Noci BA",Caseificio fundador del consorcio de la Mozzarella di Gioia del Colle DOP con producción actual en Noci.,,+390804977290,info@deliziaspa.com,https://prodottideliziosa.it/,,,,,,,parcial,no comprobado,,
caseificio-palazzo-murgella,Caseificio Palazzo — Murgella,Putignano,Lácteos y quesos,"Mozzarella di Gioia del Colle DOP, burrata, stracciatella, Caciocavallo Silano DOP","Via C. Contegiacomo Z.I., 70017 Putignano BA",Caseificio fundador del consorcio DOP que produce quesos de pasta hilada con la marca Murgella.,,+390804055612,export@caseificiopalazzo.eu,https://www.murgella.com/,,,,,,,parcial,no comprobado,,
caseificio-nettis,Caseificio Nettis,Gioia del Colle,Lácteos y quesos,Mozzarella di Gioia del Colle DOP,"Via Eva 58, 70023 Gioia del Colle BA",Caseificio fundador del consorcio DOP y participante en la elaboración pública de mozzarella del Gioia Festival 2026.,,,,https://mozzarelladopgioiadelcolle.com/,,,,,,,parcial,no comprobado,,
caseificio-milano-gioia,Caseificio Milano,Gioia del Colle,Lácteos y quesos,Mozzarella di Gioia del Colle DOP,"Via Giuseppe Di Vittorio 112, 70023 Gioia del Colle BA",Caseificio activo incluido por la Regione Puglia entre los maestros casari del Gioia Festival 2026.,,,,https://regione.puglia.it/web/press-regione/-/gioia-festival-presentata-l-edizione-2026-dedicata-alla-valorizzazione-della-mozzarella-dop,,,,,,,parcial,no comprobado,,
caseificio-sette-colli,Caseificio Sette Colli,Gioia del Colle,Lácteos y quesos,"mozzarella, burrata, formaggi della Murgia","Via Francesco Paolo Fasano 25/27/29, 70023 Gioia del Colle BA",Caseificio de Gioia del Colle con producción propia actual a partir de leche de la Murgia.,,,info@caseificiosettecolli.it,https://www.caseificiosettecolli.it/,,,,,,,parcial,no comprobado,,
la-gioia-bella,La Gioia Bella — La Golosa di Puglia,Gioia del Colle,Lácteos y quesos,"burrata, caciocavallo, mozzarella","Via Filippo Gisotti 7, 70023 Gioia del Colle BA",Caseificio con filiera integrada y catálogo actual de especialidades lácteas bajo la marca La Golosa di Puglia.,,+390803433234,info@lagolosadipuglia.it,https://www.lagolosadipuglia.it/,,,,,,,parcial,no comprobado,,
vivolat,Vivolat,Gioia del Colle,Lácteos y quesos,"mozzarella, ricotta, stracciatella, burrata, caciocavallo","Via Federico II di Svevia, 70023 Gioia del Colle BA",Caseificio activo desde 2006 con producción propia y venta directa de quesos puglieses.,,+390803491117,info@vivolat.it,https://www.vivolat.it/,,,,,,,parcial,no comprobado,,
zoelat,Zoelat,Gioia del Colle,Lácteos y quesos,"mozzarella, ricotta, scamorza","Via Filippo Gisotti Z.I., 70023 Gioia del Colle BA",Caseificio de Gioia del Colle con planta y catálogo propio de especialidades lácteas.,,+390809647690,info@zoelat.it,https://www.zoelat.it/,,,,,,,parcial,no comprobado,,
caseificio-paradiso,Caseificio Paradiso,Santeramo in Colle,Lácteos y quesos,"Mozzarella di Gioia del Colle DOP, burrata, formaggi dell'Alta Murgia","Via Annunziata 77, 70029 Santeramo in Colle BA",Caseificio familiar que elabora quesos artesanales de la Alta Murgia en su unidad de Santeramo.,,+390803039763,info@caseificioparadiso.it,https://www.caseificioparadiso.it/,,,,,,,parcial,no comprobado,,
