slug,nombre,municipio,categoria,productos estrella,direccion,descripcion,horario,telefono,correo,web,Facebook,Instagram,Google Maps,lat,lon,imagen,verificacion,Venta online,Canal de venta,categorias adicionales
ladeira-da-santa,Ladeira da Santa,Tábua,Vino,"Encruzado Reserva, Colheita Seleccionada","Quinta das Corgas, São João da Boavista, 3420-223 Tábua",Productor familiar con viñedo y vinificación propios en el extremo sur del Dão.,,+351911827931,geral@ladeiradasanta.com,https://www.ladeiradasanta.com/,,,,40.340278,-8.024167,,verificado,no comprobado,,
friends-castle-wine,Friends Castle Wine,Penela,Vino,,"LARGO DO CASTELO S/N, 3230-481 PODENTES",,,+351913481986,geral.friendscastlewine@gmail.com,,,,,40.033330,-8.383330,,parcial,no comprobado,,
ideal-drinks,Ideal Drinks,Coimbra,Vino,,"Quinta do Seminário, Casais do Campo, 3045-161 São Martinho do Bispo, Coimbra",,,+351231528312,geral@idealdrinks.com,http://www.idealdrinks.com/,,,,40.211110,-8.428890,,parcial,no comprobado,,
beiravini,Beiravini,Coimbra,Vino,,"Rua do Tunel, nº 6 - 1º Drt. - Alto de S. João, 3030-006 Coimbra",,,+351938325554,jorge.gama@beiravini.com,http://www.beiravini.com,,,,40.211110,-8.428890,,parcial,no comprobado,,
giz,Giz,Coimbra,Vino,,"Quinta da Portela Lote 20.10 3ºK, 3030-481 Coimbra",,,+351914183033,info@gizbyluisgomes.com,http://www.gizbyluisgomes.com,,,,40.211110,-8.428890,,parcial,no comprobado,,
no-rules-wines,No Rules Wines,Oliveira do Hospital,Vino,,"Zona Industrial Oliveira do Hospital - Lote 17A, 3400-060 Oliveira do Hospital",,,+351238609892,tiago.macena@noruleswines.com,http://www.noruleswines.com/,,,,40.366670,-7.866670,,parcial,no comprobado,,
prior-lucas,Prior Lucas,Coimbra,Vino,,"Travessa dos Troviscais AZ3, 3020-886 Coimbra",,,+351919195577,invinopriorlucas@gmail.com,http://www.priorlucas.pt,,,https://www.google.com/maps/search/?api=1&query=Prior%20Lucas%2C%20Travessa%20dos%20Troviscais%20AZ3%2C%203020-886%20Coimbra&query_place_id=ChIJDU81l88BIw0RdIcVFNWESxo,40.296937,-8.417687,,parcial,no comprobado,,
silva-salgado-comercio-de-vinhos,Silva Salgado Comércio de Vinhos,Cantanhede,Vino,,"Rua da Palmeira 82, Povoa da Lomba, 3060-213 Cantanhede",,,+351918360230,diogosalgado@adegasilvasalgado.pt,http://www.adegasilvasalgado.pt,,,https://www.google.com/maps/search/?api=1&query=Silva%20Salgado%20Com%C3%A9rcio%20de%20Vinhos%2C%20Rua%20da%20Palmeira%2082%2C%20Povoa%20da%20Lomba%2C%203060-213%20Cantanhede&query_place_id=ChIJ_WKPS6-sIw0RSaew82SxtSU,40.325563,-8.577687,,parcial,no comprobado,,
estrela-artesanal,Estrela Artesanal,Oliveira do Hospital,Lácteos y quesos,Queijo DOP,"Estrada da Ribeirinha, SN 3405-154, Lagares da Beira, Oliveira do Hospital",,,+351238646830,estrela.artesanal@sapo.pt,,,,https://www.google.com/maps/search/?api=1&query=Estrela%20Artesanal%2C%20Estrada%20da%20Ribeirinha%2C%20SN%203405-154%2C%20Lagares%20da%20Beira%2C%20Oliveira%20do%20Hospital&query_place_id=ChIJfQmU7UcqIw0RPUBp5gdL8zQ,40.40904691488477,-7.863724204574333,,parcial,no comprobado,,
quinta-do-cruzeiro,Quinta do Cruzeiro,Oliveira do Hospital,Lácteos y quesos,Queijo DOP,"Rua dos Combatentes da Grande Guerra, nº20, 3405-435 Seixo da Beira, Oliveira do Hospital",,,+351927962509,quintadocruzeiro2022@gmail.com,,,,https://www.google.com/maps/search/?api=1&query=Quinta%20do%20Cruzeiro%2C%20Rua%20dos%20Combatentes%20da%20Grande%20Guerra%2C%20n%C2%BA20%2C%203405-435%20Seixo%20da%20Beira%2C%20Oliveira%20do%20Hospital&query_place_id=ChIJha99egAtIw0RsxCB1-6OZqM,40.46157771327356,-7.846863649944075,,parcial,no comprobado,,
